,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active
12999,King's Landing,3,4.6,1.0,iPhone,0.0,True,27.3,2.37,4.7,1.0
13000,Astapor,0,5.0,1.0,Android,0.0,False,100.0,1.92,5.0,0.0
13002,Astapor,0,5.0,1.0,Android,0.0,False,40.0,3.88,5.0,1.0
13006,Winterfell,0,5.0,1.0,iPhone,0.0,False,68.2,1.14,4.4,1.0
13007,King's Landing,2,5.0,1.07,iPhone,14.3,True,71.4,4.61,4.9,1.0
13008,King's Landing,7,4.0,1.1,iPhone,15.4,True,38.5,1.59,3.5,1.0
13009,King's Landing,0,5.0,1.0,iPhone,0.0,True,100.0,25.73,5.0,0.0
13010,Winterfell,5,4.6,1.07,iPhone,11.1,False,59.3,2.81,4.8,1.0
13011,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,7.88,5.0,0.0
13012,Winterfell,0,4.0,1.0,iPhone,0.0,False,100.0,13.05,5.0,0.0
13013,Winterfell,0,4.7,1.32,iPhone,20.0,True,20.0,1.87,4.6,1.0
13014,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,7.66,5.0,0.0
13015,Winterfell,3,4.0,1.13,Android,12.5,False,25.0,3.65,4.6,0.0
13016,Winterfell,1,4.0,1.0,iPhone,0.0,True,72.7,5.05,4.6,1.0
13017,Winterfell,1,4.0,1.0,iPhone,0.0,True,100.0,5.04,5.0,0.0
13018,King's Landing,1,5.0,1.0,iPhone,0.0,False,50.0,8.11,5.0,1.0
13019,King's Landing,23,4.9,1.01,iPhone,3.0,False,64.2,6.0,5.0,1.0
13021,Winterfell,1,5.0,1.13,Android,25.0,False,50.0,7.2,5.0,0.0
13022,Winterfell,4,4.8,1.06,iPhone,5.6,False,77.8,2.48,4.6,1.0
13023,King's Landing,1,5.0,1.0,iPhone,0.0,True,0.0,13.21,5.0,0.0
13024,Winterfell,3,4.8,1.0,iPhone,0.0,False,63.6,1.61,4.8,1.0
13025,Winterfell,0,5.0,1.0,iPhone,0.0,False,33.3,2.65,3.7,0.0
13026,King's Landing,0,4.0,1.0,Android,0.0,True,100.0,1.16,5.0,1.0
13027,Astapor,2,5.0,1.0,Android,0.0,False,100.0,2.92,5.0,0.0
13028,King's Landing,1,5.0,1.0,iPhone,0.0,True,0.0,0.73,5.0,1.0
13029,Astapor,2,3.8,1.11,iPhone,21.4,False,42.9,3.47,4.9,1.0
13031,Winterfell,1,5.0,1.0,iPhone,0.0,False,66.7,1.4,5.0,0.0
13032,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,6.44,5.0,0.0
13033,Astapor,1,5.0,1.0,Android,0.0,False,0.0,9.99,5.0,0.0
13034,Winterfell,1,4.0,1.0,Android,0.0,False,0.0,5.42,5.0,0.0
13035,Winterfell,0,3.0,1.0,iPhone,0.0,False,100.0,4.38,5.0,0.0
13036,King's Landing,3,5.0,1.13,iPhone,23.1,True,46.2,2.53,4.9,1.0
13037,Winterfell,9,2.8,1.0,iPhone,0.0,False,50.0,2.88,4.5,1.0
13038,Astapor,2,5.0,1.0,Android,0.0,False,75.0,5.98,5.0,0.0
13040,Astapor,2,4.5,1.3800000000000001,iPhone,50.0,False,50.0,9.32,5.0,0.0
13041,Winterfell,1,3.0,1.25,iPhone,33.3,True,0.0,3.09,5.0,1.0
13042,King's Landing,1,4.4,1.13,iPhone,16.7,False,100.0,1.04,4.6,1.0
13043,Winterfell,2,4.0,1.0,iPhone,0.0,False,28.6,1.97,5.0,0.0
13044,Winterfell,2,5.0,1.0,Android,0.0,True,75.0,3.04,4.5,0.0
13045,Winterfell,2,3.0,1.0,iPhone,0.0,False,100.0,0.71,4.0,0.0
13046,Astapor,1,4.0,1.14,iPhone,18.8,True,81.3,1.81,4.1,0.0
13048,Astapor,1,3.0,1.0,iPhone,0.0,True,0.0,21.04,5.0,0.0
13049,Winterfell,0,5.0,1.31,iPhone,29.4,False,76.5,3.49,5.0,1.0
13050,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,3.55,4.0,0.0
13051,Winterfell,5,5.0,1.0,iPhone,0.0,False,100.0,8.48,4.6,0.0
13052,Astapor,0,4.7,1.08,Android,33.3,True,0.0,1.86,5.0,0.0
13053,Astapor,1,5.0,1.0,Android,0.0,False,100.0,12.8,5.0,0.0
13054,Astapor,0,5.0,1.3800000000000001,Android,50.0,False,100.0,2.04,4.5,0.0
13055,Winterfell,0,3.4,1.13,iPhone,8.3,True,66.7,7.18,4.5,1.0
13056,Winterfell,17,4.5,1.02,iPhone,1.8,True,100.0,2.19,4.6,1.0
13057,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,2.96,5.0,0.0
13058,King's Landing,5,4.8,1.0,iPhone,0.0,False,54.5,2.75,4.8,1.0
13059,King's Landing,1,5.0,1.0,iPhone,0.0,True,100.0,46.5,5.0,0.0
13060,King's Landing,2,5.0,1.0,iPhone,0.0,False,28.6,8.96,5.0,1.0
13061,King's Landing,9,4.8,1.1,iPhone,16.7,False,91.7,2.16,4.9,1.0
13063,Winterfell,2,5.0,1.0,Android,0.0,True,50.0,7.86,4.5,0.0
13064,King's Landing,0,5.0,1.25,Android,25.0,False,25.0,7.16,5.0,1.0
13065,Winterfell,0,5.0,1.0,iPhone,0.0,True,100.0,15.54,5.0,0.0
13066,Astapor,1,5.0,1.25,Android,100.0,False,0.0,3.27,5.0,0.0
13067,Winterfell,2,4.5,1.0,iPhone,0.0,False,50.0,3.95,5.0,0.0
13068,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,5.91,5.0,1.0
13069,Astapor,0,5.0,1.0,Android,0.0,True,100.0,14.14,5.0,0.0
13070,Winterfell,9,4.5,1.05,iPhone,8.0,False,44.0,3.02,4.6,1.0
13071,King's Landing,0,4.0,1.0,iPhone,0.0,True,75.0,4.97,4.5,1.0
13072,Astapor,1,4.6,1.11,iPhone,12.5,True,68.8,3.13,4.8,1.0
13073,Winterfell,4,4.3,1.04,Android,8.3,False,83.3,2.72,4.8,0.0
13074,Winterfell,2,3.8,1.0,Android,0.0,False,100.0,6.41,4.8,0.0
13075,Astapor,1,5.0,1.0,Android,0.0,True,100.0,10.52,5.0,0.0
13076,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,0.98,2.5,0.0
13077,Winterfell,2,5.0,1.0,iPhone,0.0,False,0.0,7.43,5.0,0.0
13078,Winterfell,5,3.4,1.0,iPhone,0.0,False,40.0,4.22,4.4,0.0
13079,Winterfell,2,5.0,1.0,Android,0.0,True,100.0,14.25,5.0,0.0
13081,Astapor,0,3.5,1.0,iPhone,0.0,True,50.0,10.75,5.0,0.0
13082,King's Landing,10,4.6,1.07,iPhone,9.7,False,64.5,4.36,4.7,1.0
13083,Astapor,2,5.0,1.08,iPhone,33.3,False,66.7,2.77,4.3,0.0
13084,Astapor,7,4.6,1.22,iPhone,21.1,False,68.4,3.57,4.7,0.0
13085,Astapor,0,5.0,1.0,Android,0.0,False,100.0,1.8,5.0,0.0
13086,Astapor,3,5.0,1.0,iPhone,0.0,True,33.3,11.73,5.0,0.0
13087,Winterfell,0,5.0,1.3800000000000001,iPhone,100.0,False,0.0,8.55,5.0,1.0
13088,King's Landing,0,5.0,1.0,iPhone,0.0,False,50.0,6.43,5.0,1.0
13089,King's Landing,3,5.0,1.15,Android,40.0,False,0.0,1.45,4.8,0.0
13090,King's Landing,2,4.0,1.13,iPhone,16.7,True,66.7,34.98,4.3,1.0
13091,Astapor,2,4.0,1.0,iPhone,0.0,True,66.7,3.78,5.0,0.0
13094,King's Landing,1,3.0,1.25,iPhone,50.0,False,50.0,6.43,4.5,0.0
13095,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,6.31,5.0,0.0
13097,Winterfell,2,4.5,1.0,iPhone,0.0,False,100.0,4.03,5.0,0.0
13099,Astapor,0,4.0,1.0,iPhone,0.0,False,100.0,1.29,4.0,0.0
13100,Astapor,0,4.7,1.0,Android,0.0,False,75.0,2.65,5.0,0.0
13101,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,0.75,5.0,1.0
13102,Winterfell,5,4.8,1.09,iPhone,15.0,True,40.0,3.04,4.9,1.0
13104,King's Landing,2,5.0,1.0,Android,0.0,False,50.0,7.78,5.0,0.0
13105,Astapor,1,4.7,1.03,iPhone,5.3,False,97.4,6.01,5.0,1.0
13106,Winterfell,22,3.5,1.04,Android,7.5,False,65.0,2.09,4.6,0.0
13107,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,8.44,5.0,0.0
13108,King's Landing,16,5.0,1.08,iPhone,13.8,True,73.3,1.43,4.8,1.0
13112,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,9.04,5.0,0.0
13113,King's Landing,0,5.0,1.06,iPhone,12.5,True,100.0,7.85,5.0,1.0
13114,King's Landing,0,5.0,1.16,iPhone,27.3,False,54.5,1.8900000000000001,4.9,1.0
13115,King's Landing,2,3.7,1.13,iPhone,16.7,True,83.3,1.9000000000000001,3.7,1.0
13116,Astapor,4,5.0,1.2,Android,6.7,True,66.7,3.07,4.4,1.0
13117,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,1.37,5.0,0.0
13118,Astapor,2,4.5,1.0,iPhone,0.0,False,0.0,1.66,4.5,0.0
13119,King's Landing,1,4.5,1.0,Android,0.0,False,50.0,2.01,5.0,1.0
13121,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,17.07,5.0,0.0
13122,Astapor,0,5.0,1.17,iPhone,16.7,False,100.0,5.39,4.8,0.0
13123,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,0.0,5.0,0.0
13124,Winterfell,2,5.0,1.5,iPhone,100.0,False,0.0,3.71,5.0,1.0
13125,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,12.07,4.0,0.0
13127,King's Landing,0,5.0,1.0,Android,0.0,True,100.0,3.53,5.0,1.0
13128,Winterfell,4,4.0,1.32,iPhone,36.4,True,45.5,2.69,4.9,1.0
13129,Winterfell,2,4.3,1.42,iPhone,16.7,False,50.0,2.95,4.8,0.0
13130,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,13.47,5.0,0.0
13131,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,12.13,5.0,0.0
13132,Astapor,3,5.0,1.0,iPhone,0.0,True,66.7,0.68,5.0,0.0
13134,King's Landing,2,5.0,1.0,iPhone,0.0,True,100.0,1.85,5.0,1.0
13135,King's Landing,1,5.0,1.75,iPhone,50.0,True,50.0,5.0,5.0,1.0
13136,Winterfell,1,4.3,1.0,Android,0.0,False,60.0,3.68,4.9,0.0
13137,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,5.38,5.0,0.0
13139,Winterfell,4,4.8,1.0,Android,0.0,False,85.7,7.71,4.9,0.0
13140,Winterfell,5,3.7,1.0,iPhone,0.0,True,23.1,1.79,4.5,0.0
13143,Winterfell,0,4.0,1.0,Android,0.0,False,50.0,6.41,5.0,0.0
13144,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,1.87,4.7,0.0
13146,King's Landing,2,5.0,1.0,iPhone,0.0,True,57.1,6.48,5.0,1.0
13147,Winterfell,29,4.9,1.0,iPhone,1.3,True,70.9,3.25,4.8,1.0
13148,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,4.26,5.0,0.0
13149,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,2.52,3.5,0.0
13150,Winterfell,6,4.6,1.0,iPhone,0.0,False,78.6,4.81,4.9,0.0
13151,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,3.05,4.8,0.0
13152,King's Landing,2,4.7,1.0,iPhone,0.0,False,40.0,6.07,5.0,0.0
13153,Winterfell,17,4.7,1.0,iPhone,0.0,True,60.5,6.75,4.5,1.0
13154,King's Landing,4,4.8,1.07,iPhone,11.1,False,61.1,3.59,5.0,1.0
13155,Winterfell,0,4.0,1.0,iPhone,0.0,True,0.0,1.26,5.0,0.0
13156,Astapor,0,5.0,1.0,Android,0.0,False,100.0,14.85,5.0,0.0
13157,Astapor,1,4.3,1.41,iPhone,50.0,False,25.0,6.22,4.3,1.0
13158,Winterfell,0,4.8,1.0,iPhone,0.0,False,25.0,1.55,4.0,1.0
13159,King's Landing,0,5.0,1.25,iPhone,50.0,False,100.0,8.9,5.0,1.0
13160,Astapor,0,4.8,1.0,iPhone,0.0,False,0.0,4.07,4.5,0.0
13161,King's Landing,4,5.0,1.06,iPhone,11.1,True,88.9,12.48,5.0,1.0
13163,King's Landing,0,4.0,1.0,iPhone,0.0,False,100.0,1.44,5.0,1.0
13164,Astapor,5,4.4,1.0,iPhone,0.0,True,60.0,10.56,5.0,0.0
13165,Winterfell,1,4.0,1.0,Android,0.0,False,66.7,3.88,5.0,0.0
13166,Astapor,6,3.7,1.0,iPhone,0.0,False,16.7,8.14,4.7,0.0
13168,King's Landing,0,5.0,1.0,iPhone,0.0,True,0.0,4.27,4.8,1.0
13169,King's Landing,1,1.0,1.0,iPhone,0.0,False,100.0,1.03,5.0,0.0
13170,Astapor,2,5.0,1.0,iPhone,0.0,False,50.0,3.77,5.0,0.0
13171,Astapor,0,5.0,1.0,iPhone,0.0,True,33.3,3.79,5.0,0.0
13173,Winterfell,2,4.9,1.07,iPhone,5.9,False,64.7,6.52,4.9,0.0
13174,Winterfell,0,2.0,1.0,Android,0.0,False,100.0,2.75,5.0,0.0
13177,Astapor,1,5.0,1.0,iPhone,0.0,True,0.0,0.86,5.0,0.0
13178,Astapor,0,3.0,1.0,Android,0.0,False,75.0,2.18,5.0,0.0
13180,Winterfell,15,4.4,1.08,iPhone,4.0,False,84.0,4.96,4.9,0.0
13181,Astapor,0,5.0,1.0,Android,0.0,False,100.0,9.09,5.0,1.0
13182,Winterfell,7,4.9,1.0,iPhone,0.0,True,87.5,15.39,4.5,0.0
13185,Winterfell,4,4.3,1.06,iPhone,5.6,False,38.9,4.49,4.6,1.0
13186,Winterfell,1,5.0,2.5,Android,100.0,False,0.0,3.46,5.0,0.0
13187,Winterfell,2,4.6,1.0,iPhone,0.0,False,56.3,2.96,4.5,1.0
13188,Astapor,6,5.0,1.0,iPhone,0.0,False,66.7,2.14,5.0,0.0
13189,Astapor,1,4.5,1.57,iPhone,57.1,True,28.6,4.92,4.7,1.0
13192,Astapor,2,4.8,1.13,iPhone,16.7,True,66.7,3.11,4.3,0.0
13193,King's Landing,3,4.7,1.04,iPhone,16.7,False,83.3,2.89,5.0,1.0
13194,Winterfell,2,4.0,1.0,Android,0.0,True,0.0,2.65,5.0,0.0
13195,Winterfell,0,3.0,1.0,iPhone,0.0,False,100.0,0.91,5.0,0.0
13196,King's Landing,2,4.7,1.0,iPhone,0.0,True,50.0,10.87,4.9,1.0
13197,Winterfell,1,3.7,1.0,iPhone,0.0,True,40.0,4.7,4.2,0.0
13198,King's Landing,1,5.0,1.17,iPhone,33.3,True,66.7,2.37,5.0,1.0
13199,Winterfell,5,4.8,1.03,Android,6.7,False,93.3,5.48,4.9,0.0
13200,Astapor,2,4.7,1.25,iPhone,28.6,False,28.6,3.36,5.0,1.0
13201,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,9.98,4.5,0.0
13202,Winterfell,1,4.4,1.0,iPhone,0.0,True,88.5,18.12,5.0,1.0
13203,Winterfell,3,5.0,1.13,iPhone,25.0,False,31.3,6.59,5.0,1.0
13204,Winterfell,2,5.0,1.0,iPhone,0.0,False,100.0,14.75,4.5,0.0
13205,Astapor,1,5.0,1.0,Android,0.0,True,0.0,3.45,5.0,0.0
13206,Winterfell,0,4.8,1.0,Android,0.0,True,55.6,8.64,4.6,0.0
13207,Winterfell,4,5.0,1.0,iPhone,0.0,True,66.7,2.16,4.3,1.0
13209,Winterfell,1,5.0,1.58,iPhone,33.3,False,66.7,6.46,5.0,0.0
13211,King's Landing,1,4.8,1.0,iPhone,0.0,False,85.7,2.44,3.9,1.0
13212,Winterfell,4,4.7,1.11,Android,14.3,True,42.9,1.72,3.3,1.0
13213,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,0.4,5.0,0.0
13214,Winterfell,18,4.9,1.0,iPhone,0.0,True,76.9,8.88,4.9,1.0
13216,King's Landing,6,4.9,1.13,iPhone,21.4,False,57.1,2.24,4.6,1.0
13217,King's Landing,5,5.0,1.0,Android,0.0,False,80.0,27.59,5.0,1.0
13218,Winterfell,1,4.1,1.01,iPhone,3.6,False,82.1,2.88,4.7,1.0
13219,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,0.87,4.0,0.0
13220,Astapor,4,5.0,1.0,Android,0.0,False,100.0,5.58,4.8,0.0
13221,Astapor,4,4.7,1.35,iPhone,30.0,True,60.0,3.38,4.4,1.0
13222,Winterfell,1,4.0,1.67,iPhone,33.3,False,100.0,1.61,5.0,0.0
13223,King's Landing,0,4.5,1.0,iPhone,0.0,True,100.0,1.16,5.0,0.0
13224,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,11.11,4.7,1.0
13225,Winterfell,0,4.0,1.25,iPhone,100.0,False,0.0,3.65,5.0,0.0
13226,Astapor,3,4.4,1.1,iPhone,5.6,True,61.1,2.35,4.9,1.0
13227,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,2.87,5.0,0.0
13228,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,3.78,5.0,0.0
13229,Astapor,2,5.0,1.0,iPhone,0.0,True,0.0,1.95,5.0,0.0
13230,Winterfell,6,5.0,1.27,iPhone,30.0,False,30.0,2.78,5.0,1.0
13231,Winterfell,1,5.0,1.0,Android,0.0,True,100.0,2.21,5.0,0.0
13232,Winterfell,0,3.7,1.0,Android,0.0,True,69.6,3.5100000000000002,4.4,1.0
13233,Winterfell,4,3.8,1.01,Android,3.8,True,65.4,4.3,4.8,1.0
13235,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,2.48,5.0,1.0
13236,Winterfell,0,5.0,1.25,iPhone,100.0,False,0.0,18.11,5.0,0.0
13237,Winterfell,5,4.4,1.05,Android,2.6,True,65.8,2.64,4.8,0.0
13238,King's Landing,1,5.0,1.0,iPhone,0.0,True,0.0,1.67,5.0,0.0
13239,Astapor,1,4.5,1.0,Android,0.0,True,55.6,4.47,4.8,0.0
13240,Winterfell,2,5.0,1.0,Android,0.0,True,100.0,1.59,4.5,0.0
13241,Astapor,0,4.0,1.0,iPhone,0.0,False,80.0,10.15,4.8,1.0
13242,Winterfell,1,4.0,1.0,iPhone,0.0,True,100.0,9.28,5.0,0.0
13243,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,4.4,5.0,0.0
13244,Astapor,2,3.8,1.31,iPhone,23.1,False,30.8,2.32,4.9,1.0
13245,Astapor,3,5.0,1.0,Android,0.0,True,75.0,5.2,5.0,1.0
13247,Astapor,1,4.6,1.05,iPhone,13.3,True,66.7,2.28,4.4,0.0
13248,Winterfell,0,4.2,1.0,iPhone,0.0,False,100.0,4.08,4.1,1.0
13249,Winterfell,3,5.0,1.0,iPhone,0.0,False,14.3,4.6,4.9,0.0
13250,Astapor,1,4.0,1.0,Android,0.0,True,100.0,2.69,4.7,0.0
13251,Winterfell,2,4.9,1.02,iPhone,7.1,False,42.9,2.2,4.7,1.0
13252,Winterfell,1,4.4,1.0,iPhone,0.0,True,100.0,6.82,4.5,1.0
13253,Winterfell,2,4.5,1.25,iPhone,50.0,False,50.0,1.25,5.0,0.0
13254,Astapor,1,5.0,1.0,Android,0.0,False,100.0,4.25,5.0,0.0
13255,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,43.18,5.0,0.0
13256,Astapor,2,4.6,1.0,Android,0.0,False,100.0,9.87,5.0,0.0
13257,Winterfell,4,5.0,1.09,iPhone,9.1,False,45.5,7.48,5.0,0.0
13258,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,2.38,5.0,0.0
13259,King's Landing,2,4.5,1.0,Android,0.0,True,33.3,13.17,5.0,0.0
13260,Winterfell,1,4.2,1.22,iPhone,22.2,False,100.0,8.18,4.3,0.0
13261,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,32.01,5.0,0.0
13262,Winterfell,4,3.7,1.0,iPhone,0.0,True,100.0,7.5,4.8,0.0
13263,Winterfell,1,5.0,1.0,Android,0.0,False,25.0,4.46,3.8,1.0
13264,Winterfell,0,4.7,1.0,iPhone,0.0,False,0.0,19.84,4.3,0.0
13265,Winterfell,1,4.0,1.0,Android,0.0,False,100.0,2.34,5.0,1.0
13266,King's Landing,3,5.0,1.17,iPhone,33.3,False,100.0,5.9,4.7,0.0
13267,King's Landing,0,5.0,1.0,iPhone,0.0,False,20.0,2.98,5.0,1.0
13268,King's Landing,0,4.8,1.0,Android,0.0,False,100.0,9.99,5.0,0.0
13269,Winterfell,3,3.0,1.0,iPhone,0.0,False,87.5,3.52,4.6,1.0
13270,Winterfell,0,3.9,1.03,iPhone,4.3,False,47.8,2.48,4.6,1.0
13271,Winterfell,2,5.0,1.0,iPhone,0.0,True,100.0,1.07,5.0,0.0
13272,Winterfell,2,4.8,1.05,iPhone,20.0,True,40.0,2.53,4.6,0.0
13275,Astapor,10,5.0,1.12,Android,20.0,True,53.3,6.23,5.0,0.0
13276,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,17.83,5.0,0.0
13277,Winterfell,1,4.0,1.5,iPhone,100.0,False,0.0,0.59,5.0,0.0
13278,Astapor,1,4.8,1.0,iPhone,0.0,False,75.0,3.49,4.8,1.0
13279,King's Landing,5,5.0,1.02,Android,3.4,True,51.7,8.13,4.8,1.0
13280,Astapor,7,4.6,1.1,Android,10.0,False,30.0,1.62,4.6,0.0
13281,Winterfell,0,4.0,1.0,Android,0.0,True,0.0,0.81,3.5,0.0
13282,Winterfell,1,4.0,1.25,Android,25.0,False,0.0,2.93,4.0,0.0
13283,King's Landing,1,4.0,1.0,Android,0.0,True,100.0,1.49,5.0,1.0
13287,Winterfell,3,4.6,1.18,iPhone,20.0,False,55.0,2.21,4.6,1.0
13288,King's Landing,2,4.6,1.3,iPhone,60.0,False,100.0,7.88,5.0,0.0
13289,King's Landing,22,5.0,1.1,iPhone,11.6,True,67.4,2.48,4.9,1.0
13290,Astapor,1,4.7,1.0,iPhone,0.0,True,57.1,5.34,4.7,1.0
13291,Astapor,4,4.5,1.0,iPhone,0.0,True,27.3,2.71,4.7,1.0
13293,King's Landing,4,5.0,1.0,iPhone,0.0,True,50.0,3.53,5.0,1.0
13294,King's Landing,10,4.5,1.0,iPhone,0.0,True,48.1,4.79,4.8,1.0
13295,Winterfell,1,5.0,1.0,iPhone,0.0,True,25.0,3.97,5.0,1.0
13296,King's Landing,0,5.0,1.0,iPhone,0.0,True,0.0,24.45,5.0,1.0
13297,Winterfell,1,4.0,1.0,iPhone,0.0,False,0.0,1.29,5.0,0.0
13298,Winterfell,0,3.3,1.17,iPhone,33.3,True,66.7,3.32,3.7,1.0
13299,King's Landing,1,4.5,1.03,iPhone,12.5,True,62.5,2.1,5.0,1.0
13300,King's Landing,0,4.7,1.11,iPhone,14.3,False,57.1,3.19,4.8,1.0
13301,Winterfell,2,4.7,1.0,iPhone,0.0,True,50.0,2.04,4.4,1.0
13302,Winterfell,0,4.7,1.0,iPhone,0.0,False,100.0,2.6,4.0,0.0
13303,Winterfell,2,4.5,1.0,iPhone,0.0,False,0.0,8.85,5.0,0.0
13306,Astapor,0,4.3,1.06,Android,16.7,True,33.3,5.34,4.8,1.0
13307,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,3.38,4.7,0.0
13309,Astapor,0,5.0,1.0,iPhone,0.0,True,60.0,20.92,4.8,1.0
13310,King's Landing,0,5.0,1.0,iPhone,0.0,False,0.0,23.16,5.0,1.0
13311,Winterfell,4,4.7,1.07,Android,10.0,False,72.5,3.23,4.9,1.0
13312,Astapor,2,3.8,1.21,Android,28.6,True,14.3,2.59,4.4,0.0
13313,Astapor,1,5.0,1.0,iPhone,0.0,True,100.0,2.87,5.0,0.0
13314,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,3.95,5.0,0.0
13315,King's Landing,12,4.2,1.02,iPhone,7.1,True,53.6,2.26,4.6,1.0
13316,King's Landing,5,4.9,1.05,iPhone,2.7,True,62.2,4.8,4.7,1.0
13317,King's Landing,16,4.5,1.14,iPhone,16.4,True,78.2,6.22,4.9,1.0
13318,Astapor,3,5.0,1.0,iPhone,0.0,True,50.0,3.47,4.8,1.0
13319,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,1.12,5.0,0.0
13320,Winterfell,1,5.0,1.0,iPhone,0.0,False,80.0,3.55,5.0,1.0
13321,Winterfell,1,5.0,1.0,iPhone,0.0,False,66.7,3.62,4.0,0.0
13322,Winterfell,0,5.0,1.0,iPhone,0.0,True,100.0,12.33,5.0,1.0
13323,Astapor,1,4.8,1.0,iPhone,0.0,True,88.2,6.46,4.9,1.0
13324,King's Landing,1,5.0,1.0,Android,0.0,False,0.0,12.35,5.0,1.0
13325,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,12.43,5.0,0.0
13326,Winterfell,5,4.2,1.02,iPhone,8.3,False,66.7,8.45,4.4,1.0
13327,Winterfell,3,4.7,1.67,iPhone,16.7,False,16.7,4.1,4.7,1.0
13328,King's Landing,2,5.0,1.0,iPhone,0.0,True,50.0,1.17,5.0,1.0
13329,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,45.11,5.0,0.0
13330,Winterfell,0,5.0,1.0,iPhone,0.0,False,40.0,8.07,4.8,1.0
13331,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,1.21,5.0,0.0
13333,King's Landing,7,5.0,1.0,iPhone,0.0,True,88.5,16.99,4.9,1.0
13334,Winterfell,2,5.0,1.0,iPhone,0.0,False,100.0,0.71,5.0,0.0
13335,Winterfell,6,4.8,1.0,iPhone,0.0,False,100.0,3.48,4.7,0.0
13336,Winterfell,1,4.8,1.17,Android,16.7,False,66.7,3.01,4.7,0.0
13337,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,1.55,5.0,0.0
13338,Winterfell,2,2.9,1.16,iPhone,8.7,True,56.5,2.47,4.7,1.0
13339,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,1.69,5.0,0.0
13340,Winterfell,0,5.0,1.0,iPhone,0.0,True,100.0,19.04,3.0,1.0
13342,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,2.43,4.0,0.0
13343,Winterfell,0,4.6,1.0,iPhone,0.0,False,100.0,9.81,4.8,0.0
13344,Winterfell,5,4.2,1.0,iPhone,0.0,False,80.0,1.32,4.8,0.0
13345,Astapor,1,4.8,1.1,iPhone,11.8,True,56.9,3.77,4.7,1.0
13346,Winterfell,1,5.0,1.13,Android,25.0,True,50.0,3.78,4.3,0.0
13349,King's Landing,2,5.0,1.07,iPhone,6.8,True,29.5,2.23,5.0,1.0
13350,Astapor,4,4.8,1.0,Android,0.0,False,50.0,3.04,5.0,0.0
13351,King's Landing,4,4.9,1.0,iPhone,0.0,False,81.8,14.84,4.9,1.0
13353,Winterfell,1,4.0,1.0,Android,0.0,False,100.0,15.71,5.0,0.0
13354,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,3.52,5.0,0.0
13355,Astapor,0,5.0,1.0,Android,0.0,False,100.0,5.65,4.0,0.0
13356,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,1.29,5.0,0.0
13357,Winterfell,0,5.0,1.05,iPhone,20.0,False,60.0,1.91,4.6,1.0
13358,Winterfell,0,4.0,1.0,iPhone,0.0,True,0.0,1.68,5.0,0.0
13359,Astapor,0,4.0,1.0,iPhone,0.0,False,100.0,6.3,5.0,0.0
